TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 22:57:35 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"Pýrgos, Elláda",68,96,0,12,16823,Thu May 16 01:18:30 +0000 2013,en
Wed Sep 17 22:57:34 +0000 2014,b'Voting opens at 7am in #Scotland as residents decide on their independence. No unusual weather forecast @CNN #Glasgow http://t.co/H5Cr6EOjv2',"Atlanta, GA",18226,1586,321,2474,5002,Tue Jun 07 16:38:22 +0000 2011,en
Wed Sep 17 22:57:34 +0000 2014,b'Day before #Scotland goes to the polls in #Indyref  http://t.co/7Byg96AITZ http://t.co/9RaPdmZIKd',Global,4824,3661,42,450,40834,Wed Jul 27 22:42:09 +0000 2011,en
Wed Sep 17 22:57:34 +0000 2014,b'I trust the people of #Scotland to make the right decision on #indyref because they are the real experts\\n\\n#democracy http://t.co/expeHmBMHj',#history & #heritage,46952,2468,1421,1264,183346,Wed Dec 22 12:05:25 +0000 2010,en
Wed Sep 17 22:57:30 +0000 2014,"b'@tomathyb A lot is Good, more is wrong. And Friday will be the day #Yes #No #Debates #Fun #Scotland #Swag'","Linlithgow, Scotland",384,253,2,1477,9068,Thu Nov 17 20:23:52 +0000 2011,en
Wed Sep 17 22:57:27 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""","Inverkeithing, Scotland",829,880,24,15445,47637,Fri Jul 31 12:54:08 +0000 2009,en
Wed Sep 17 22:57:25 +0000 2014,"b""Bagpipe #Babay center stage at The @Independent for #Scotland's independence #referendum.  How fitting, play it BB! http://t.co/Xgcwa3zFzr""","Oslo, Norway",6826,5621,235,123324,122018,Sun Sep 19 11:22:30 +0000 2010,en
Wed Sep 17 22:57:23 +0000 2014,"b""I hope whichever way the vote goes in #Scotland it's for the best.""",London,609,1750,15,15570,33541,Fri May 27 18:48:18 +0000 2011,en
Wed Sep 17 22:57:21 +0000 2014,"b""Getting quite emotional about tomorrow. That's the power of #Scotland (and vodka). #IndyRef""",,322,296,1,150,8693,Fri Feb 18 11:09:26 +0000 2011,en
Wed Sep 17 22:57:19 +0000 2014,b'@nicktilsley1 wrong! #Scotland has the lowest unemployment rate (6%) in the UK',London and Chelmsford,485,1402,7,66,474,Tue May 20 09:39:41 +0000 2014,en
Wed Sep 17 22:57:17 +0000 2014,b'\\u201c@labisiffre: Good Luck Scotland\\nWhichever way you vote\\n\\n#indyref #Scotland #politics #ukpolitics #VoteYes #ScotlandIndependence\\u201d',,277,644,1,834,2539,Tue Mar 10 19:02:03 +0000 2009,en
Wed Sep 17 22:57:16 +0000 2014,b'What and amazing atmosphere it was tonight. #indyref #voteyes #scotland @ George Square http://t.co/7eR4Pcgv0v',"Arbroath, Scotland",840,1937,17,4740,5146,Fri Apr 11 22:12:46 +0000 2014,en
Wed Sep 17 22:57:15 +0000 2014,"b'RT @jonnyperky: United we stand, divided we fall #Scotland BetterTogether #VoteNo http://t.co/7xAxGXG5RI'",🇬🇧 🇫🇷 🇩🇰 ,1412,1333,86,161114,71282,Tue Mar 05 00:26:20 +0000 2013,en
Wed Sep 17 22:57:13 +0000 2014,b'RT @KatieEwen123: My Twitter reach in the last week or two has just hit 1 million!! \\U0001f633\\U0001f633\\U0001f633 I hope they are all voting YES!! \\U0001f602\\U0001f602 #VoteYes #indyr\\u2026',Glasgow,1093,412,132,364489,295127,Thu Feb 05 22:06:11 +0000 2009,en
Wed Sep 17 22:57:13 +0000 2014,b'RT @TheWeeSessions: #voteyes #indyref #scotland #yesbecause @citizentommy http://t.co/RYhteA3QMw',"Renfrew, Scotland",1544,1274,57,692,41961,Fri Mar 09 17:27:08 +0000 2012,en
Wed Sep 17 22:57:12 +0000 2014,"b'After 2 years of campaigning, 700,000 people that live in #Scotland are ""undecided"". Obvious flaws in both sides of the argument'",,86,213,3,268,2157,Wed Sep 03 23:57:17 +0000 2014,en
Wed Sep 17 22:57:09 +0000 2014,b'RT @4lbeta: Bona sort #Esc\\xf2cia. Good luck #Scotland.',,132,201,1,172,1408,Fri Jan 28 10:28:24 +0000 2011,ca
Wed Sep 17 22:57:09 +0000 2014,"b""RT @glenoglaza1: Come On #Scotland Don't reduce our country #VoteNo #UK We need to stay stronger together. What unites us is far greater th\\u2026""",Dunblane,404,1812,16,260,6701,Tue Jan 27 15:09:43 +0000 2009,en
Wed Sep 17 22:57:06 +0000 2014,"b""Best of luck #Scotland. I don't know who to believe either.""",Norfolk,746,853,23,1064,5203,Fri Feb 06 17:31:37 +0000 2009,en
Wed Sep 17 22:57:06 +0000 2014,"b'Vote as you like #Scotland but appreciate that you have the choice in a peaceful, democratic land.'",Warrington,300,976,4,1780,7073,Wed Feb 04 22:06:57 +0000 2009,en
Wed Sep 17 22:57:02 +0000 2014,"b'#scotland The Brit in me says stay But the long line of Scots in my blood says do it, Finally be free from English rule. #ScotlandDecides'",London,674,117,19,823,3284,Thu Dec 10 22:50:19 +0000 2009,en
Wed Sep 17 22:57:02 +0000 2014,"b'Agreed, but 8 - RT @LouiseMensch: My prediction: NO, comfortably in the end. 6 point lead. #indyref #Scotland'","Alexandria, VA",67010,33889,982,106488,123872,Tue Dec 09 04:02:05 +0000 2008,en
Wed Sep 17 22:56:59 +0000 2014,b'Do it #Scotland...',Part-time→lover Full-time→hero,104,101,18,1,13744,Tue Nov 15 12:06:31 +0000 2011,en
Wed Sep 17 22:56:58 +0000 2014,b'#Sl\\xe1inte\\n\\nun brindis del catal\\xe1n @Urovoro por la Independencia de Escocia\\n\\n#Yes #Scotland \\n\\nhttp://t.co/CoRIbQlZ07',Sureste,744,226,22,2036,27954,Sat Jun 26 17:45:08 +0000 2010,es
Wed Sep 17 22:56:57 +0000 2014,"b""RT @FirebrandBeer: #glasgow we're coming from #Cornwall to spread our beer to the good people of #Scotland bottles available this week! htt\\u2026""",,853,1494,20,1293,807,Wed Oct 16 17:13:18 +0000 2013,en
Wed Sep 17 22:56:54 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""", Scotland,2552,3318,16,810,31962,Sun Aug 01 13:13:12 +0000 2010,en
Wed Sep 17 22:56:52 +0000 2014,"b'RT @jonnyperky: United we stand, divided we fall #Scotland BetterTogether #VoteNo http://t.co/7xAxGXG5RI'",UK,215,1810,5,6,804,Tue Sep 09 16:14:07 +0000 2014,en
Wed Sep 17 22:56:51 +0000 2014,b'RT @KatieEwen123: Nobody here again tonight. Absolutely hee haw happening... \\U0001f602\\U0001f602\\U0001f602 #CannyMove #VoteYes #indyref #yes #Scotland http://t.co/dC\\u2026',"Glasgow, Scotland",317,1464,6,643,1571,Mon Mar 03 18:48:12 +0000 2014,en
Wed Sep 17 22:56:51 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",,1662,1244,50,76746,60829,Tue Feb 10 16:09:11 +0000 2009,en
Wed Sep 17 22:56:49 +0000 2014,"b""#SCOTLAND, PLEASE REMEMBER #INDYREF IS FOR LIFE NOT JUST FOR #SALMOND, DON'T BE FOOLED INTO BEING #EU RULED, #UKIP IS THE KEY TO TRUE  #INDY""",OUT OF THE EU ?????????????,7560,4553,132,19431,230138,Wed Oct 02 22:59:23 +0000 2013,en
Wed Sep 17 22:56:49 +0000 2014,"b""RT @YahooNews: Milestones of Scots' journey to #independence vote: http://t.co/BRMv9ZNOEf #Scotland http://t.co/DqsHKWhjh2""",Earth,4155,4693,247,6065,183514,Mon Aug 25 05:45:22 +0000 2008,en
Wed Sep 17 22:56:47 +0000 2014,"b""If you were trying to get someone to invest in a company but couldn't answer these huge questions you wouldn't invest! Take note #Scotland""",Sheffield,61,268,0,1259,1063,Wed Jun 01 11:18:24 +0000 2011,en
Wed Sep 17 22:56:45 +0000 2014,b'#indyref MT @alextomo To bed in #Perth - tmrw voting/will be reporting fr across #Scotland albeit under tight polling-day legal restrictions',#CatalogedToday ,3073,2895,275,4777,177084,Mon Mar 23 17:41:23 +0000 2009,en
Wed Sep 17 22:56:42 +0000 2014,b'RT @wikileaks: An independent #Scotland can remove #GCHQ/#NSA interception stations from its cable landing sites and peer with Eu directly \\u2026',Edinburgh,389,412,87,1981,6212,Wed Apr 04 07:57:10 +0000 2012,en
Wed Sep 17 22:56:42 +0000 2014,"b""Either way tomorrow history's made I say #scotland we want you, we need you, we love! Until tomorrow! #scottishindependence #ScotlandDecides""",UK,65,125,0,13,724,Tue Jul 14 10:45:04 +0000 2009,en
Wed Sep 17 22:56:41 +0000 2014,"b'If #Scotland votes ""Yes"" good-bye to the UK Labor Party in Westminster.'",NYC 🇺🇸🇬🇧,552,2512,7,20352,24047,Sun Jul 12 18:13:44 +0000 2009,en
Wed Sep 17 22:56:41 +0000 2014,b'Amazing #VoteYes #indyref #scottishindependence #scotland #Glasgow http://t.co/nD9pPKilAX',"Glasgow, Scotland",276,1039,2,1188,2378,Thu Oct 22 16:17:05 +0000 2009,en
Wed Sep 17 22:56:33 +0000 2014,"b""RT @glenoglaza1: Come On #Scotland Don't reduce our country #VoteNo #UK We need to stay stronger together. What unites us is far greater th\\u2026""",Scotland,5918,528,212,20838,36309,Fri Aug 12 13:51:03 +0000 2011,en
Wed Sep 17 22:56:30 +0000 2014,"b'RT @DanJarvisMP: Dear #Scotland, in good times &amp; in bad we have stood together. Please stay with us.\\n#bettertogether #VoteNo #indyref http:\\u2026'",,139,169,5,17913,13255,Sun Jul 27 15:11:53 +0000 2014,en-GB
Wed Sep 17 22:56:27 +0000 2014,b'Loves voting! #totesmyfave #indyref #yes #Scotland',Aberdeenshire,683,1307,7,861,4673,Sat Mar 21 13:40:56 +0000 2009,en
Wed Sep 17 22:56:26 +0000 2014,"b""RT @phil_machugh: What an incredible campaign to work on with our team at @YesScotland It's now over to you, the people of #Scotland #Letsd\\u2026""",Monaco,2268,2134,101,3064,17773,Sun Jun 14 11:21:44 +0000 2009,en
Wed Sep 17 22:56:26 +0000 2014,b'If #scotland leaves #uk tomorrow then  get #davidcameron resign!!! greedy and screw up in the uk..',"Norwich, England",39,146,0,24,1273,Wed Feb 19 13:59:10 +0000 2014,en
Wed Sep 17 22:56:24 +0000 2014,"b""Never accepted #pluto @NewHorizons2015 wasn't a planet, won't accept #Scotland isn't in the UK. #indyref @StrongerUnited1 @UK_Together""",,597,726,25,12474,27376,Wed Jan 01 23:17:29 +0000 2014,en
Wed Sep 17 22:56:14 +0000 2014,"b'Belle &amp; Sebastian, Boards Of Canada &amp; Teenage FC in #Scotland\\u2019s greatest songs piece: http://t.co/5D0LFchCke #IndyRef http://t.co/5XafGjTbu5'","England, United Kingdom",23468,17544,706,3385,2902,Tue Sep 21 13:09:05 +0000 2010,en
Wed Sep 17 22:56:14 +0000 2014,"b'RT @jonnyperky: United we stand, divided we fall #Scotland BetterTogether #VoteNo http://t.co/7xAxGXG5RI'",Scotland,679,1754,9,5157,10668,Mon Jun 30 16:31:18 +0000 2014,en
Wed Sep 17 22:56:12 +0000 2014,b'Scottish ... #IndependentCountry #IndependentNation #Scotland       \\n    17 ... http://t.co/M0n60oKg7k http://t.co/KuFPgqw6uw',Hillbillyland,1240,143,110,0,853330,Fri Jun 22 15:47:50 +0000 2012,en
Wed Sep 17 22:56:12 +0000 2014,"b""I fear #Scotland may vote Yes tomorrow as the Scots get drunk on freedom. I just hope they're ready for the hangover!""","iPhone: 52.474976,-1.916367",17,20,3,38,3785,Thu May 07 15:27:16 +0000 2009,en
Wed Sep 17 22:55:59 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',россия,489,4215,11,6297,43221,Wed Mar 14 17:43:40 +0000 2012,ru
Wed Sep 17 22:55:58 +0000 2014,"b""RT @isgeneralwaste: The YES campaign is not just about the SNP. It's about socialism and equality Vs neo-liberalism and corruption. Be Brav\\u2026""",London-Ipswich,1163,395,5,39227,21883,Mon Feb 21 14:31:24 +0000 2011,en
Wed Sep 17 22:55:50 +0000 2014,b'Portades dignes d\\u2019una jornada hist\\xf2rica al Regne Unit a la premsa brit\\xe0nica #indyref #Escocia #Scotland #YesScotland http://t.co/slCFs2CVJi',De Sant Andreu a Manchester,628,697,21,6510,15765,Sun Aug 15 22:45:26 +0000 2010,ca
Wed Sep 17 22:55:48 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @citizentommy http://t.co/oZhBJZTozw',UK,7038,7717,196,25269,142156,Sat May 08 20:12:22 +0000 2010,en
Wed Sep 17 22:55:47 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',Singapore,91,347,1,120,10761,Thu Jul 16 03:08:48 +0000 2009,en
Wed Sep 17 22:55:47 +0000 2014,"b""Hope #Scotland vote NO. Don't leave us with the southerners! That said I can see why they'd want independence &amp; I'd vote for it as well""","Newcastle Upon Tyne, England",955,1132,10,2513,9104,Thu Dec 30 13:21:47 +0000 2010,en
Wed Sep 17 22:55:46 +0000 2014,b'#Scottish #tv if they vote #yes ... #referendum #Scotland http://t.co/a0jTlECTME',"Sydney, Australia",41,102,5,83,92,Sun Sep 07 00:03:11 +0000 2014,en
Wed Sep 17 22:55:46 +0000 2014,b'My last-ditch attempt to get my friends and family in #Scotland to stay. @UK_Together #ScotlandDecides #VoteNo http://t.co/8rZvYPeWfy',"London, England",764,174,36,10618,19237,Tue Sep 14 19:30:19 +0000 2010,en
Wed Sep 17 22:55:45 +0000 2014,"b""#Scotland 's national #animal is the .. no, not the sheep... but  the  #Unicorn !  Figured we should start learning stuff about them.""","Twitterville, USA",3236,2204,86,38680,27535,Wed Jan 08 15:43:04 +0000 2014,en
Wed Sep 17 22:55:44 +0000 2014,b'I hope the YES voters in #Scotland are peaceful in defeat after tomorrow.',"Leeds, West Yorkshire, UK",20,114,2,25,97,Sun Sep 05 20:17:24 +0000 2010,en
Wed Sep 17 22:55:44 +0000 2014,b'Tomorrow is a Monumental Day for #Scotland. Be Brave and vote for your right to be You! @YesScotland @Celebs4indy',"Wicklow, Ireland",1359,1253,54,3818,5878,Sun Jan 12 13:51:47 +0000 2014,en
Wed Sep 17 22:55:42 +0000 2014,"b""RT @Queen_UK: Have sent the #OscarPistorius judge a text to ask her to make a decision on #Scotland whilst she's at it.""","Los Angeles, California",8165,9020,112,38147,51165,Mon Jun 04 04:46:39 +0000 2012,en
Wed Sep 17 22:55:42 +0000 2014,"b""Tomorrow's the day! #Scotland votes for independence. What does everyone think? Yay or Ney?""","Florida, USA",1756,721,112,50753,128498,Fri Jun 06 18:54:37 +0000 2008,en
Wed Sep 17 22:55:41 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',ZION,424,1564,22,11259,25960,Fri Jun 18 03:18:39 +0000 2010,en
Wed Sep 17 22:55:41 +0000 2014,b'\\u270c\\ufe0f #scotland #scottish #ScottishPride #scottishnotbritish #scottishindependence #vote #voteaye\\u2026 http://t.co/dSm2asJESn',"Glasgow, UK",1846,284,29,2371,6861,Tue Jun 09 01:34:08 +0000 2009,en
Wed Sep 17 22:55:41 +0000 2014,b'#theladbible #Scotland http://t.co/YXKiAmwOGQ',"Sydney, New South Wales",2368,458,16,5946,20287,Wed Sep 21 20:57:57 +0000 2011,en
Wed Sep 17 22:55:40 +0000 2014,b'RT @Bastamag: Le r\\xe9f\\xe9rendum en \\xc9cosse : une r\\xe9volte contre le r\\xe8gne conjoint de la finance et de l\\u2019imp\\xe9rialisme http://t.co/eH5kDGC066 #Sco\\u2026',Belgique,807,3520,34,3251,2133,Wed Nov 07 23:31:23 +0000 2012,fr
Wed Sep 17 22:55:34 +0000 2014,"b""Why #Scotland's #Independence #Vote #Matters for #ClimateChange http://t.co/XgZvQl3Cdz via @MotherJones""","Greater Los Angeles, CA",1686,1229,35,4640,8951,Tue Oct 20 19:12:03 +0000 2009,en
Wed Sep 17 22:55:31 +0000 2014,b'Reply to @FIFAcom @chelseafc @s04_en   PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:55:30 +0000 2014,"b""It's seems like all of Scotland has been watching Braveheart and started to think I want a piece of that. #scotland #yesno #independance""","Sheffield, South Yorkshire, UK",202,559,7,18,8772,Sat Apr 30 14:00:43 +0000 2011,en
Wed Sep 17 22:55:30 +0000 2014,"b""#Scottish #independence: 'It's all going hell for leather' \\u2013 video http://t.co/avmsE2HxB7 #indyref #Scotland #p2 #DeathOfNeoliberalism #tcot""","global citizen, for public control",772,2089,115,28667,33639,Mon Aug 16 03:06:29 +0000 2010,en
Wed Sep 17 22:55:30 +0000 2014,b'Im confused....does #Scotland want to stay in Britain? #CallingAllScottishPeople #HelpMe?',"Liverpool, England ",725,929,0,229,2889,Wed Nov 14 22:00:54 +0000 2012,en-gb
Wed Sep 17 22:55:28 +0000 2014,b'#georgesquare #glasgow #indyref #scotlanddecides #scotland @ George Square http://t.co/aZaw8MZSYf',"Scotland, United Kingdom",1884,1719,82,2124,1052,Fri Apr 01 09:35:05 +0000 2011,en
Wed Sep 17 22:55:27 +0000 2014,b'#YES #independence #scotland http://t.co/b3UT42obHv',,29,84,0,5,137,Sun May 20 20:16:06 +0000 2012,en
Wed Sep 17 22:55:24 +0000 2014,b'Goodnight all. \\n\\nMassive day in history tomorrow.\\n\\nI sincerely hope my friends in #Scotland get the result they want.',"Derbyshire, England",7687,2711,130,20474,80149,Wed Apr 22 10:25:50 +0000 2009,en
Wed Sep 17 22:55:22 +0000 2014,"b""Here's my #indyref thoughts #scotland #VoteYes #thefinalcountdown #LetsDoThis http://t.co/UtVIEShnXU""","Edinburgh, Scotland",467,730,16,2185,5867,Fri May 14 16:59:03 +0000 2010,en
Wed Sep 17 22:55:20 +0000 2014,"b""RT @justahelen: #Scotland it's your decision...but please don't leave us this way: http://t.co/1sTOPtogcm we can do better I promise #indyr\\u2026""",,166,96,3,24414,9857,Fri Oct 07 14:40:30 +0000 2011,en
Wed Sep 17 22:55:20 +0000 2014,"b'RT @600Independent: ""@MhicPhoto: #Catalonia &amp; #Scotland together in George Square, Glasgow on the eve of #indyref http://t.co/nfAw4gSv8D""'",De Lleida vivint a Tarragona,755,1839,3,699,13809,Sun Mar 23 22:07:38 +0000 2014,es
Wed Sep 17 22:55:19 +0000 2014,b'An #independent #Scotland would \\u2019celebrate\\u2019 soaring #immigration http://t.co/ETlAAKut95  Backdoor entry into #England ??',London,5376,704,182,31349,80394,Thu Oct 08 16:20:15 +0000 2009,en
Wed Sep 17 22:55:14 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"لاہور, پاکستان",746,392,37,63355,34182,Sun Nov 04 12:12:54 +0000 2012,en
Wed Sep 17 22:55:13 +0000 2014,b'RT @katiecouric: What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetI\\u2026',"Seattle, Bay Area, Carson City",9976,403,531,4433,10169,Tue Aug 28 20:24:43 +0000 2007,en
Wed Sep 17 22:55:13 +0000 2014,b'#WITCH WAY OUT (#3) Elle investigates #spooky archaeology dig. Got #goblins? #witches \\u25bahttp://t.co/emp2ac2aIR\\u25c4 #paranormal #Scotland #UK',"Mesa, AZ",80842,79748,3182,11090,691552,Thu Jan 14 21:53:56 +0000 2010,en
Wed Sep 17 22:55:12 +0000 2014,b'#99cents WITCHY BUSINESS http://t.co/qv3fflhagK\\xa0 #witches #vampires #mystery #romance #paranormal #Scotland #UK...',"Mesa, AZ",80842,79748,3182,11090,691552,Thu Jan 14 21:53:56 +0000 2010,en
Wed Sep 17 22:55:12 +0000 2014,b'\\xa30.77 WITCHY BUSINESS (#Witch Detectives #1) http://t.co/qv3fflhagK  #Scotland #indiekindle http://t.co/HwQHOC4ZVJ',"Mesa, AZ",80842,79748,3182,11090,691552,Thu Jan 14 21:53:56 +0000 2010,en
Wed Sep 17 22:55:10 +0000 2014,"b""RT @myrugbyblog: So if #Scotland break from the #UK would @lionsofficial be called British, Scottish and Irish Lions? That's a bit long to \\u2026""","London, UK ",416,440,1,17205,8118,Mon Oct 28 21:44:42 +0000 2013,en
Wed Sep 17 22:55:10 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @citizentommy http://t.co/oZhBJZTozw',,287,514,16,1641,14378,Fri May 20 14:36:39 +0000 2011,en
Wed Sep 17 22:55:09 +0000 2014,b'RT @KatieEwen123: Nobody here again tonight. Absolutely hee haw happening... \\U0001f602\\U0001f602\\U0001f602 #CannyMove #VoteYes #indyref #yes #Scotland http://t.co/dC\\u2026',Welcome to Glasgow.com The home of original first registered Glasgow domain on the Internet promoting Glasgow to World Wide Web.,17654,889,600,6825,66364,Thu Jun 11 14:24:58 +0000 2009,en
Wed Sep 17 22:55:06 +0000 2014,b'New at Ref21:  The Untied Kingdom? (Jeremy Walker) http://t.co/JmfjIDwIE2 #england #scotland #secession',This is Where I Am Right Now,1072,14,27,96,2050,Wed May 01 12:01:50 +0000 2013,en
Wed Sep 17 22:55:04 +0000 2014,"b""#Scotland tomorrow's the big day! Do what's right, vote yes.\\U0001f44d\\U0001f44d\\U0001f44d""",Dublin | Philadelphia 🇮🇪🇺🇸,88,178,5,2853,4984,Thu Dec 26 06:35:37 +0000 2013,en
Wed Sep 17 22:55:04 +0000 2014,"b""RT @ScottieMcClue: If You Are A #NoVoter or #undecided #Scotland Don't Panic - It's Not Too Late For You To Cross The Floor and #VoteYes #i\\u2026""",SAOR ALBA - FREE SCOTLAND,2699,2316,19,612,12529,Mon Feb 17 18:48:35 +0000 2014,en
Wed Sep 17 22:55:03 +0000 2014,b'#ScotlandDecides #ScottishReferendum Acc to #Salmond an indep #Scotland would be industry &amp; oil heavy but still the greenest land on Earth.',"Dorset, UK",1762,2151,76,5,9906,Tue Apr 26 22:29:32 +0000 2011,en
Wed Sep 17 22:55:02 +0000 2014,"b'I think #VoteYes will win comfortably! looking forward to the future , not dwelling on the past , things have to change #indyref #Scotland'",Scotland,114,113,0,1187,1047,Fri Oct 14 06:49:34 +0000 2011,en
